,Unnamed: 0,address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.username,reviews.userProvince,Anger,Joy,Sadness,Analytical,Fear,Confident,Tentative
58,132,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-12-25T00:00:00Z,2016-10-29T19:31:27Z,,,5.0,"The hotel is absolutely beautiful. We were very impressed by the dcor everything was clean and felt very upscale. The hotel is located near the freeway. There is a gas station, fast food, and shopping nearby. We were in town for a family event so we didn't do much exploring, but there seemed to be many amenities right in the area. The best part was the proximity to downtown Livermore. Wonderful shopping and dining opportunities, and only 5 minutes away. Also, the wineries are within a 10 minute drive. All in all, a wonderful place to stay and lots to do in the area.",Wish We Could Have Stayed Longer!,,A Traveler,,,0.7069529999999999,,0.622192,,0.701849,
59,134,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-02-21T00:00:00Z,2016-10-29T19:31:27Z,,,4.0,Very nice for the price.,Excellent for the price.,,A Traveler,,,0.784641,,,,0.961633,
60,135,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-05-06T00:00:00Z,2016-10-29T19:31:27Z,,,4.0,"The room was clean, spacious, and the bed was extremely comfortable. We were in Livermore for a two-day stay, and it was a nice quiet retreat in the midst of family chaos.",I'll be back the next time I'm in Livermore,,A Traveler,,,0.7299720000000001,,,,0.718218,
61,136,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-01-04T00:00:00Z,2016-10-29T19:31:27Z,,,3.0,"All was great, until the heater/AC came on. It sounded like a vacuum cleaner every time it turned on. Waking me up over and over. The room would get to hot then to cold. Had a horrible night sleep. Vroom -- Vroom. Clean, friendly, comfy bed, all ruined by a Motel-6 quality wall unit.",Vroom Vroom,,Anthony,,,,,,0.607276,0.9296209999999999,
62,137,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-03-22T00:00:00Z,2016-10-29T19:31:27Z,,,3.0,There's nothing wrong with the hotel except that there are flood lights shining in your window while you sleep and the curtains don't close. I really like the furniture The bedding was clean the pillows are great. Next time I will ask for a room with windows on the other side.,Please fix the curtains!!,,super dave,,,,,0.7399359999999999,,,
63,138,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-05-29T00:00:00Z,2016-10-29T19:31:27Z,,,4.0,"The hotel itself was very nice. Staff was very helpful, especially with accommodating us when we asked to check in early. The problem was with cleanliness. Our room was not clean enough - I found a floss stick on the table in our room. What looked like a condom was found when we went to use the spa. And the pool was full of leaves and dirt on the bottom. Otherwise, our room would have been great. Very large with everything you need for a comfortable stay. Nice large screen tv as well - made my husband happy.",Needs better cleaning service.,,Edward,,,0.683995,,0.544253,,0.8386239999999999,
64,139,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-01-23T00:00:00Z,2016-10-29T19:31:27Z,,,2.0,"Mediocre. The carpets and elevator reek of sour wine. Evidently they have regular wine Thursdays here. Service was somewhat lacking. I requested a wakeup call, they didn't do it. Finally, the free breakfast was on the poor side. Daddy, this bacon tastes like tuna.",Mediocre,,Corwin,,,0.6033609999999999,,,,,
65,140,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-05-29T00:00:00Z,2016-10-29T19:31:27Z,,,5.0,"Nice experience, despite the re-modeling construction. Friendly and courteous hotel staff. Beautiful new room decor and ambience.",A Great Stay at Hawthorn Suites.,,Anthony J.,,,0.8580260000000001,,0.9592370000000001,,,
66,141,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-03T00:00:00Z,2016-10-29T19:31:27Z,,,5.0,"One night only, but a nice one. New renno's high quality throughout. Comfy, modern accomodation. Our room overlooked grazing cattle and the relentless I-580, so it was busy, but totally silent. We'll be back.","One night only, but a nice one. New renno's high quality...",,williammI6429FL,,,0.5620850000000001,,,,0.8788969999999999,
67,143,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-02-28T00:00:00Z,2016-10-29T19:31:27Z,,,5.0,"When I made reservations at this hotel, I had average expectations at that that price rate for that area. However the newly renovated room, the professional staff and the cleanliness and the comfort of really surprised me and I will definitely go back.",Fantastic experience,,A Traveler,,,,,0.774109,,0.828525,
68,144,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-09-07T00:00:00Z,2016-10-29T19:31:27Z,,,2.0,"We stayed for two nights. The lobby was nice and the breakfast was good. However, the room was not properly cleaned upon arrival and the same issues remained on the second day. Would have expected much better at this price.",Dirty room,,A Traveler,,,0.8278610000000001,,0.596122,,,
69,145,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-07-16T00:00:00Z,2016-10-29T19:31:27Z,,,5.0,I have stayed here twice now and loved it both times. Staff are very courteous and welcoming. The pool can use an upgrade but we still had a great time lounging next to the pool.,Dirty room,,A Traveler,,,0.895193,,,,0.8539899999999999,
70,146,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-05-27T00:00:00Z,2016-10-29T19:31:27Z,,,5.0,"Clean, safe, friendly, brand new, hotel- :)",Great stay!,,Kristy,,,0.693905,,0.842108,,,
71,147,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-09-15T00:00:00Z,2016-10-29T19:31:27Z,,,2.0,"The last time I stayed at this hotel, it was under remodeling and one of the rooms I was placed in had a heating unit that did not work. I moved to another room, which was okay, but not as nice a room. This time, my granddaughter and I checked in at about 4:30 p.m. and the room was extremely... More",Another Disappointment,,Gretchen L,,,,,,0.5147579999999999,,
72,148,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-03-26T00:00:00Z,2016-10-29T19:31:27Z,,,5.0,Visiting family,Family visit,,A Traveler,,,0.616971,,,,,
73,149,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-09-17T00:00:00Z,2016-10-29T19:31:27Z,,,5.0,"Perfect, best hotel over others in the area",Family visit,,A Traveler,,,0.9501959999999999,,,,0.8983270000000001,
74,150,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-04-17T00:00:00Z,2016-10-29T19:31:27Z,,,3.0,The hotel is under renovation so lobby and other areas were blocked off. Room was very nice but breakfast were less than tasty.,Livermore Hawthorn,,Ronnie,,,0.702151,,,,0.9169639999999999,
75,151,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-05-02T00:00:00Z,2016-10-29T19:31:27Z,,,4.0,"Staff was very nice. Hotel is updating it's lobby and reception area so there was a bit of construction. Did not hamper anything. Breakfast was fine, room was nice and quite spacious and again hotel employees were very nice.","Fine, Fine Hotel",,A Traveler,,,0.877458,,,,0.6633,
76,152,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-03-05T00:00:00Z,2016-10-29T19:31:27Z,,,5.0,Great hotel in a great neighborhood. Will definitely be staying here again. Room was very spacious. Free breakfast was great! It was raining so we didn't get to use the pool but it seemed very nice. A little pricey but its a very nice hotel! Free wi-fi and free parking - additional pluses!,Will definitely stay again!,,Kathy,,,0.702462,,,,0.946092,
77,153,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-06-22T00:00:00Z,2016-10-29T19:31:27Z,,,5.0,"Very comfortable and accommodating. From making our reservation to our time spent, the Hawthorn in Livermore was really nice. I did have to find the direct phone number to get assurance our needs would be met as the central hotel reservation system is simply not equipped to handle any details. Once accessed the staff was most gracious and reassuring and... More",An enjoyable stay,,barbarasN4851GR,,,,,0.735298,,0.78945,
78,154,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-04-01T00:00:00Z,2016-10-29T19:31:27Z,,,4.0,"I work in Livermore and stayed the night to celebrate with friends. The location is close to downtown and the local wineries. My boyfriend and I were very pleased with the accommodations, the room was clean and large. The front desk was very friendly and helpful. I will stay here again.",Great for the price!!,,Melanie,,,0.835844,,,,0.903803,
79,155,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-07-11T00:00:00Z,2016-10-29T19:31:27Z,,,4.0,"A nice hotel, it was undergoing renovation when I stayed so shou be finished soon. Staff was helpful and friendly. Only complaint is the breakfast.","A nice hotel, it was undergoing renovation when I stayed so...",,derekh306,,,0.780379,,,,,
80,156,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-10-08T00:00:00Z,2016-10-29T19:31:27Z,,,5.0,"I live somewhat local in Redwood City, but it's far enough away that after spending the evening with High School Friends, having a 30th gathering wasn't an official reunion, at a local beer pub, we didn't want to chance driving home after having a few beers. We made the reservation Friday night, and honestly, was apprehensive because of some of the reviews. Pleasantly surprised! The place was clean, it's had a facelift and looks good. The bathroom tub could use an update...but I have stayed in the W in downtown Chicago and the tub was worse and room was horrible. I'd take this room over that one any day! The breakfast the next morning was good. Nothing to write home about, but it offers a great selection and the eggs weren't watered down. Sausage was good...bacon...well, that looked and smelled like a dog treat. Passed on that one. But the coffee was decent and overall, was very pleased with our last minute choice to stay there...would do it again and would recommend others! It was 1/2 mile from the pub and right at the freeway, so leaving was easy, too.","A nice hotel, it was undergoing renovation when I stayed so...",,A Traveler,,,0.690817,,,,,0.728228
81,158,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-07-17T00:00:00Z,2016-10-29T19:31:27Z,,,5.0,"We booked this hotel because we had a wedding. It was impeccable, comfortable, and they had an excellent breakfast.","Impeccable, Comfortable, and Excellent Breakfast!",,P,,,0.926839,,0.61954,,,
82,159,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-09-22T00:00:00Z,2016-10-29T19:31:27Z,,,5.0,"I was at the hotel for a wedding and all of the staff, Catherine in particular, were incredibly helpful and accommodating. I also loved that there were different types of pillows on the beds!",I was at the hotel for a wedding and all of the staff...,,Z9573YVangelac,,,0.8540459999999999,,0.829888,,0.9221969999999999,
83,160,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-07-02T00:00:00Z,2016-10-29T19:31:27Z,,,3.0,"Stayed here for a wedding weekend. Easily accessible from the freeway, 5min drive to downtown Livermore, good weekend stay for wine tasting or weddings, not much of a view in any direction. Rooms were clean with modern decor. Parking was free. Free continental breakfast. They were remodeling the dining area during our stay but it didn't bother us too much.... More",Not too bad for the price,,ResQ4o8,,,0.622663,,,,,0.8034439999999999
84,161,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-07-10T00:00:00Z,2016-10-29T19:31:27Z,,,5.0,"Very nice hotel and staff, the location was also perfect because it was easy to get to due being close freeway exit.",Not too bad for the price,,A Traveler,,,0.845087,,,,0.8250350000000001,
85,162,1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-11T00:00:00Z,2016-10-29T19:31:27Z,,,2.0,"Our family reserved 6 rooms for 2-4 days for a family event. 3 of the 6 rooms had some significant disappointments, including blood and feces on the sheets, and roaches in the room. Our daughter turned her refrigerator on upon check in and then stocked it with food. Housekeeping turned it off and the food spoiled. Gentleman at the front... More",Our family reserved 6 rooms for 2-4 days for a family...,,H5459BLlindak,,,,0.587519,0.51064,,,0.55795
